                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                0.95771,                0.58347,                 1.0599,                0.60905,                0.46163,                0.49508,                0.22731,                 1.9788,                 1.3043,                  1.574,              0.0016271,              0.0016271,              0.0016271
                    116,                 0.9608,                0.58291,                  1.064,                 0.6929,                0.52772,                0.59054,                0.27944,                 1.8625,                 1.1315,                 1.4619,              0.0016238,              0.0016238,              0.0016238
                    117,                0.92645,                0.57184,                 1.0454,                0.66409,                0.49417,                0.56586,                0.25992,                 1.9575,                 1.2036,                 1.5179,              0.0016205,              0.0016205,              0.0016205
                    118,                0.91343,                0.56591,                 1.0402,                0.63389,                0.47145,                0.51426,                0.23552,                 1.9603,                 1.2172,                 1.5708,              0.0016172,              0.0016172,              0.0016172
                    119,                0.94552,                0.58463,                 1.0606,                0.24629,                0.37139,                0.19832,                0.07792,                 2.3854,                 2.3746,                 1.8659,              0.0016139,              0.0016139,              0.0016139
                    120,                0.92713,                0.57573,                 1.0516,                0.56686,                0.48312,                0.47806,                0.21843,                 2.0505,                 1.4615,                 1.6377,              0.0016106,              0.0016106,              0.0016106
                    121,                0.93305,                0.57072,                 1.0588,                0.64076,                0.42296,                0.46717,                0.22265,                 2.0076,                 1.4342,                 1.6415,              0.0016073,              0.0016073,              0.0016073
                    122,                 0.8779,                0.54878,                 1.0261,                0.59297,                0.42419,                0.46419,                0.22126,                 1.9652,                 1.3886,                 1.5616,               0.001604,               0.001604,               0.001604
                    123,                0.88816,                0.56919,                  1.049,                0.67751,                0.44506,                 0.5205,                0.25594,                 1.8781,                 1.3058,                 1.5082,              0.0016007,              0.0016007,              0.0016007
                    124,                0.91837,                0.56293,                 1.0422,                0.55933,                0.46654,                0.45849,                0.22105,                 1.9756,                 1.4247,                 1.5571,              0.0015974,              0.0015974,              0.0015974
                    125,                0.93713,                0.58693,                 1.0668,                0.70146,                0.46961,                0.55415,                0.27375,                 1.8836,                 1.1538,                 1.4739,              0.0015941,              0.0015941,              0.0015941
                    126,                0.89727,                0.55691,                  1.044,                0.69571,                0.48128,                0.55432,                 0.2345,                 2.1718,                 1.2599,                 1.6239,              0.0015908,              0.0015908,              0.0015908
                    127,                0.92434,                0.57533,                 1.0554,                 0.6437,                0.48354,                0.52859,                0.22741,                 2.1265,                 1.2981,                 1.6227,              0.0015875,              0.0015875,              0.0015875
                    128,                0.91378,                0.56816,                 1.0481,                0.68755,                 0.5175,                 0.5764,                 0.2795,                 1.8522,                 1.1076,                 1.4663,              0.0015842,              0.0015842,              0.0015842
                    129,                0.90707,                0.57222,                 1.0454,                0.73143,                0.51258,                 0.5901,                0.28513,                 1.9019,                 1.1154,                 1.5046,              0.0015809,              0.0015809,              0.0015809
                    130,                0.88208,                0.56318,                 1.0352,                0.70828,                0.46961,                0.54493,                0.26305,                 1.9264,                 1.1915,                 1.5522,              0.0015776,              0.0015776,              0.0015776
                    131,                0.88016,                 0.5447,                 1.0197,                0.52977,                0.47145,                0.41119,                0.19954,                 1.8826,                 1.4705,                 1.5085,              0.0015743,              0.0015743,              0.0015743
                    132,                0.90829,                0.56731,                 1.0377,                0.71226,                0.49048,                0.56396,                0.26412,                 1.9641,                 1.1695,                  1.526,               0.001571,               0.001571,               0.001571
                    133,                0.89669,                0.55331,                 1.0418,                0.63799,                0.52793,                0.54712,                0.26019,                 1.9172,                 1.2052,                 1.5351,              0.0015677,              0.0015677,              0.0015677
                    134,                0.90946,                0.55715,                 1.0342,                0.70396,                0.47733,                0.56307,                0.24215,                 2.1335,                 1.2645,                 1.6182,              0.0015644,              0.0015644,              0.0015644
                    135,                0.90492,                0.56018,                 1.0354,                0.64693,                0.46102,                0.53054,                0.25544,                  1.905,                 1.1947,                 1.5288,              0.0015611,              0.0015611,              0.0015611
                    136,                0.86265,                 0.5409,                 1.0177,                0.63861,                0.49031,                0.54045,                0.22973,                   2.14,                  1.297,                 1.6436,              0.0015578,              0.0015578,              0.0015578
                    137,                0.88068,                0.55627,                 1.0283,                0.66393,                0.48619,                0.54667,                0.25126,                 1.9666,                 1.2119,                 1.5272,              0.0015545,              0.0015545,              0.0015545
                    138,                0.87191,                0.53519,                 1.0121,                0.67172,                0.50583,                0.57164,                0.26749,                 1.9549,                 1.1641,                  1.516,              0.0015512,              0.0015512,              0.0015512
                    139,                0.87132,                0.53324,                 1.0259,                0.64202,                0.44567,                0.50244,                0.21755,                 2.1591,                  1.393,                 1.6442,              0.0015479,              0.0015479,              0.0015479
                    140,                  0.865,                0.52925,                 1.0079,                0.67537,                0.50319,                0.57456,                0.26624,                 1.9389,                 1.2018,                 1.5201,              0.0015446,              0.0015446,              0.0015446
                    141,                0.84388,                0.53657,                 1.0177,                0.63258,                0.45181,                0.51344,                0.23424,                 2.0608,                 1.2769,                 1.5773,              0.0015413,              0.0015413,              0.0015413
                    142,                0.87683,                0.54208,                 1.0151,                0.61795,                0.39963,                0.45779,                0.21446,                  2.065,                 1.2668,                 1.6846,               0.001538,               0.001538,               0.001538
