epoch;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
131;0,8299;0,52067;1,0254;0,75454;0,68947;0,74592;0,43812;1,2207;0,8179;1,1068;0,0015743;0,0015743;0,0015743
132;0,76178;0,5054;1,0138;0,79519;0,70156;0,76148;0,45151;1,2382;0,74972;1,1154;0,001571;0,001571;0,001571
133;0,78762;0,50677;1,0222;0,68724;0,65296;0,68216;0,39887;1,2725;1,0561;1,1369;0,0015677;0,0015677;0,0015677
134;0,79279;0,50313;1,0131;0,73672;0,69595;0,72445;0,41795;1,3156;0,84825;1,1652;0,0015644;0,0015644;0,0015644
135;0,80026;0,51042;1,0156;0,75433;0,70467;0,74181;0,42394;1,2901;0,79351;1,1427;0,0015611;0,0015611;0,0015611
136;0,76504;0,48713;1,0079;0,80248;0,68598;0,76163;0,45679;1,256;0,75555;1,1142;0,0015578;0,0015578;0,0015578
137;0,79751;0,49996;1,0195;0,73056;0,66854;0,72253;0,39931;1,3704;0,85443;1,16;0,0015545;0,0015545;0,0015545
138;0,75662;0,4809;1,0009;0,76703;0,69595;0,74729;0,44335;1,2331;0,79751;1,1249;0,0015512;0,0015512;0,0015512
139;0,75308;0,4845;0,99695;0,77989;0,71524;0,76145;0,43171;1,3281;0,75476;1,1587;0,0015479;0,0015479;0,0015479
140;0,76678;0,4964;1,0081;0,80438;0,68723;0,75367;0,45216;1,2047;0,74721;1,1164;0,0015446;0,0015446;0,0015446
141;0,76976;0,50164;1,012;0,7591;0,70677;0,75046;0,45393;1,1923;0,76904;1,0859;0,0015413;0,0015413;0,0015413
142;0,75837;0,48837;0,99605;0,7669;0,72274;0,76397;0,4331;1,3526;0,75462;1,1611;0,001538;0,001538;0,001538
143;0,75957;0,49258;1,0005;0,76196;0,6729;0,73633;0,44774;1,2149;0,84297;1,1063;0,0015347;0,0015347;0,0015347
144;0,76749;0,49438;1,0078;0,68354;0,65545;0,68157;0,41665;1,2348;1,8749;1,1191;0,0015314;0,0015314;0,0015314
145;0,747;0,47887;1,0053;0,72289;0,68428;0,71425;0,42221;1,2835;1,0854;1,1497;0,0015281;0,0015281;0,0015281
146;0,75272;0,48717;0,9976;0,77911;0,65794;0,7288;0,43163;1,275;0,82128;1,1358;0,0015248;0,0015248;0,0015248
